place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJ0a9w1ohzdTERueQ9ERekosU,Karaoke Luxury Bà Rịa,"𝐊𝐚𝐫𝐚𝐨𝐤𝐞 𝐋𝐮𝐱𝐮𝐫𝐲 - 𝐁à 𝐑ị𝐚 vẫn luôn cố gắng không ngừng để nâng cao chất lượng dịch vụ tốt nhất với:
• Hệ thống âm thanh, ánh sáng chất lượng, hiện đại với list nhạc thịnh hành, phù hợp với các bữa tiệc đặc biệt.
• Không gian sang trọng, đẳng cấp. Đừng quên 𝐊𝐚𝐫𝐚𝐨𝐤𝐞 𝐋𝐮𝐱𝐮𝐫𝐲 còn có phòng VIP sang trọng có sức chứa lên đến 50 khách nhé.
• Trang trí tiệc sinh nhật siêu ấn tượng & nổi bật, phù hợp với từng buổi tiệc.
• Bên cạnh không gian tuyệt đẹp, 𝐊𝐚𝐫𝐚𝐨𝐤𝐞 𝐋𝐮𝐱𝐮𝐫𝐲 vừa cho ra mắt những món ăn hảo hạng hoàn toàn mới. Đặc biệt, bàn tiệc được bày trí chuẩn 5* với các món ăn được chuẩn bị tỉ mỉ và cầu kỳ.
• Chúng tôi tạo nên những bữa tiệc thân mật, ấm cúng và vô cùng trọn vẹn nhờ vào đội ngũ nhân viên chuyên nghiệp.",,108,4.5,"Name: Karaoke Hoàng Gia
Link: https://www.google.com/maps/search/Karaoke+Hoa%CC%80ng+Gia/@10.5035657,107.17684469999999?authuser=0&hl=vi&entry=ttu
Reviews: 142 reviews

Name: LUXURY KARAOKE
Link: https://www.google.com/maps/search/LUXURY+KARAOKE/@10.3454806,107.0840104?authuser=0&hl=vi&entry=ttu
Reviews: 44 reviews

Name: Hàn Quốc KARAOKE LUXURY 붕따우 한국 가라오케 럭셔리
Link: https://www.google.com/maps/search/H%C3%A0n+Qu%E1%BB%91c+KARAOKE+LUXURY+%EB%B6%95%EB%94%B0%EC%9A%B0+%ED%95%9C%EA%B5%AD+%EA%B0%80%EB%9D%BC%EC%98%A4%EC%BC%80+%EB%9F%AD%EC%85%94%EB%A6%AC/@10.354103799999999,107.07693259999999?authuser=0&hl=vi&entry=ttu
Reviews: 12 reviews

Name: Karaoke Hương Quê
Link: https://www.google.com/maps/search/Karaoke+H%C6%B0%C6%A1ng+Qu%C3%AA/@10.4930956,107.1825082?authuser=0&hl=vi&entry=ttu
Reviews: 11 reviews",https://karaokeluxury.vn/,0588 727 272,,Karaoke Luxury Bà Rịa (Chủ sở hữu),https://www.google.com/maps/contrib/100306725126648877858,https://lh3.googleusercontent.com/p/AF1QipP7ywEJdPQpl7ZO7lYpawyjqOnlpmpv4-u17ndz=s1024,Quán bar karaoke,Quán bar karaoke,,,Open All Days,"597 Phạm Văn Đồng, Phước Nguyễn, Bà Rịa, Bà Rịa - Vũng Tàu 78000",,https://www.google.com/maps/place/Karaoke+Luxury+B%C3%A0+R%E1%BB%8Ba/data=!4m7!3m6!1s0x31757388d670afd1:0xc5a2a417113de4b9!8m2!3d10.4934796!4d107.1832667!16s%2Fg%2F11ls5m59c4!19sChIJ0a9w1ohzdTERueQ9ERekosU?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJdQaKzhJvdTERRSXNt1sv33I,Lúa Food & Beer,"Với vị trí trung tâm thành phố vũng tàu , Lúa food bao gồm các món ốc và hải sản theo phong cách chill , mang đến cho thực khách một không gian vô cùng thoải mái và ấm cúng . Bên cạnh đó đội ngũ bếp với thâm niên hơn 20 năm trong nghề , chắc chắn sẽ đem đến cho thực khách những món ngon đặc biệt",,1080,4.9,"Name: Vũng Tàu Craft Beer & Grill
Link: https://www.google.com/maps/search/V%C5%A9ng+T%C3%A0u+Craft+Beer+%26+Grill/@10.3369546,107.0816277?authuser=0&hl=vi&entry=ttu
Reviews: 181 reviews

Name: Quán A Lù
Link: https://www.google.com/maps/search/Qu%C3%A1n+A+L%C3%B9/@10.3536474,107.0748023?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews

Name: 39 Food and Beer
Link: https://www.google.com/maps/search/39+Food+and+Beer/@10.3387941,107.0808201?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews

Name: Quán Quen Beer Food
Link: https://www.google.com/maps/search/Qu%C3%A1n+Quen+Beer+Food/@10.353740499999999,107.08713010000001?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",https://www.facebook.com/theluafood,0902 423 939,,Lúa Food & Beer (Chủ sở hữu),https://www.google.com/maps/contrib/111713317540827253566,https://lh3.googleusercontent.com/p/AF1QipO9QfALe8s83kzgdto49jmEh0A4ZMuXb_wYXjh_=s1024,Nhà hàng hải sản,"Nhà hàng hải sản, Quán bia",,,Open All Days,"58 Xô Viết Nghệ Tĩnh, Phường Thắng Tam, Vũng Tàu, Bà Rịa - Vũng Tàu 78000",,https://www.google.com/maps/place/L%C3%BAa+Food+%26+Beer/data=!4m7!3m6!1s0x31756f12ce8a0675:0x72df2f5bb7cd2545!8m2!3d10.343293!4d107.0849953!16s%2Fg%2F11khz3zjxf!19sChIJdQaKzhJvdTERRSXNt1sv33I?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJydme26hvdTER4chB80Cbx38,Karaoke Louis17,"Nhà hàng cung cấp các món ăn ngon, dịch vụ Karaoke âm thanh tuyệt vời!",,18,4.2,"Name: Karaoke Bar Vip
Link: https://www.google.com/maps/search/Karaoke+Bar+Vip/@10.3575819,107.0861518?authuser=0&hl=vi&entry=ttu
Reviews: 118 reviews

Name: Karaoke Las Vegas
Link: https://www.google.com/maps/search/Karaoke+Las+Vegas/@10.3409285,107.078232?authuser=0&hl=vi&entry=ttu
Reviews: 81 reviews

Name: Karaoke Nhạc Hoa Lâu
Link: https://www.google.com/maps/search/Karaoke+Nh%E1%BA%A1c+Hoa+L%C3%A2u/@10.3423699,107.07820819999999?authuser=0&hl=vi&entry=ttu
Reviews: 26 reviews

Name: Nhà Hàng Karaoke Hoàng Anh
Link: https://www.google.com/maps/search/Nh%C3%A0+H%C3%A0ng+Karaoke+Ho%C3%A0ng+Anh/@10.4058916,107.12776799999999?authuser=0&hl=vi&entry=ttu
Reviews: 11 reviews

Name: Venus Lounge - Vũng Tàu
Link: https://www.google.com/maps/search/Venus+Lounge+-+V%C5%A9ng+T%C3%A0u/@10.3496388,107.0723866?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews",,0975 032 222,,Karaoke Louis17 (Chủ sở hữu),https://www.google.com/maps/contrib/115845535022342771700,https://lh3.googleusercontent.com/p/AF1QipPgRPB2NrjEb9Pea1aOY8NCu9E3b63kOBgU6MV_=s1024,Quán bar karaoke,Quán bar karaoke,,,Open All Days,"03 Hoàng Diệu, Phường 1, Vũng Tàu, Bà Rịa - Vũng Tàu 791080",,https://www.google.com/maps/place/Karaoke+Louis17/data=!4m7!3m6!1s0x31756fa8db9ed9c9:0x7fc79b40f341c8e1!8m2!3d10.3496477!4d107.0723432!16s%2Fg%2F11rkgkkt__!19sChIJydme26hvdTER4chB80Cbx38?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJ9WRlYuhvdTER8qjRx87lbIc,Karaoke Nice,,,65,3.5,,,0901 308 669,1,Karaoke Nice (Chủ sở hữu),https://www.google.com/maps/contrib/112885656718431387391,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwaeF-P-70ybcfW6Jzyh-o_Px9hEVH45oRr76cFo-zCKMpqShfPKGyoymgSyGSCAuEzAgmGqzTfIZQ6UnB1JSk7DeieuVzSdF6jVjXRWWy8e6eQAVj8KEbkZlnvn2vYGQg04uMK=s1024,Quán bar karaoke,Quán bar karaoke,,,Open All Days,"2 Bình Giã, Phường 8, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Karaoke+Nice/data=!4m7!3m6!1s0x31756fe8626564f5:0x876ce5cec7d1a8f2!8m2!3d10.352603!4d107.0885704!16s%2Fg%2F1pxq8s14t!19sChIJ9WRlYuhvdTER8qjRx87lbIc?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJhZDyGndvdTERvrUEZeLC8_U,Karaoke Nhạc Hoa Lâu,"Karaoke Nhạc Hoa Lâu – Nơi cảm xúc thăng hoa cùng giai điệu

Nếu bạn đang tìm một không gian sang trọng, âm thanh chuẩn, ánh sáng lung linh để tận hưởng những phút giây ca hát trọn vẹn, Karaoke Nhạc Hoa Lâu chính là điểm đến lý tưởng.

Với hệ thống phòng hát hiện đại, cách âm tuyệt đối, âm thanh sống động và màn hình LED sắc nét, từng ca khúc bạn thể hiện đều trở nên cuốn hút và trọn cảm xúc. Không gian được thiết kế ấm cúng, tinh tế, phù hợp cho mọi dịp: tụ họp bạn bè, họp mặt gia đình hay tiệc sinh nhật.

Đặc biệt, Karaoke Nhạc Hoa Lâu còn mang đến menu đồ ăn – thức uống phong phú, từ các món ăn nhẹ hấp dẫn đến cocktail mát lạnh, giúp bạn vừa ca hát, vừa thưởng thức ẩm thực.",,28,3.6,"Name: Karaoke Las Vegas
Link: https://www.google.com/maps/search/Karaoke+Las+Vegas/@10.3409285,107.078232?authuser=0&hl=vi&entry=ttu
Reviews: 81 reviews

Name: Karaoke Maika
Link: https://www.google.com/maps/search/Karaoke+Maika/@10.3782415,107.11314039999999?authuser=0&hl=vi&entry=ttu
Reviews: 41 reviews

Name: Karaoke Louis17
Link: https://www.google.com/maps/search/Karaoke+Louis17/@10.3496477,107.07234319999999?authuser=0&hl=vi&entry=ttu
Reviews: 18 reviews

Name: Karaoke Amazon
Link: https://www.google.com/maps/search/Karaoke+Amazon/@10.342289599999999,107.0778323?authuser=0&hl=vi&entry=ttu
Reviews: 8 reviews

Name: Karaoke - Nhà Nghỉ Nốt Nhạc Vui
Link: https://www.google.com/maps/search/Karaoke+-+Nh%C3%A0+Ngh%E1%BB%89+N%E1%BB%91t+Nh%E1%BA%A1c+Vui/@10.3368158,107.0842874?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews",https://giaitrivungtau.com/wp-admin/,0944 787 966,,Karaoke Nhạc Hoa Lâu (Chủ sở hữu),https://www.google.com/maps/contrib/102967794176139965246,https://lh3.googleusercontent.com/p/AF1QipOxxPiHq9CEdUszSHhzSTF1pSYvsXc_hnGKI9f3=s1024,Quán bar karaoke,Quán bar karaoke,,,Open All Days,"04 Trần Hưng Đạo, Phường 3, Vũng Tàu, Bà Rịa - Vũng Tàu 790000",,https://www.google.com/maps/place/Karaoke+Nh%E1%BA%A1c+Hoa+L%C3%A2u/data=!4m7!3m6!1s0x31756f771af29085:0xf5f3c2e26504b5be!8m2!3d10.3423699!4d107.0782082!16s%2Fg%2F11lz42h7zm!19sChIJhZDyGndvdTERvrUEZeLC8_U?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJOe1CGUBvdTERA7MGLoiCrGg,4F Beer Garden,"4F Beer Garden phục vụ các món ăn mang phong cách Châu Âu đan xen ẩm thực Á Đông cùng các loại beer, beer craft độc đáo.
4F Beer Garden is a combination of Western and Asian style dishes with the varieties of beer, especiallity Craft Beer",,96,4.5,"Name: Vũng Tàu Craft Beer & Grill
Link: https://www.google.com/maps/search/V%C5%A9ng+T%C3%A0u+Craft+Beer+%26+Grill/@10.3369546,107.0816277?authuser=0&hl=vi&entry=ttu
Reviews: 181 reviews

Name: Nhà hàng Bình An
Link: https://www.google.com/maps/search/Nh%C3%A0+h%C3%A0ng+B%C3%ACnh+An/@10.3923656,107.11895609999999?authuser=0&hl=vi&entry=ttu
Reviews: 50 reviews

Name: Beer House
Link: https://www.google.com/maps/search/Beer+House/@10.36527,107.0840674?authuser=0&hl=vi&entry=ttu
Reviews: 23 reviews

Name: Beer 99 - Vũng Tàu
Link: https://www.google.com/maps/search/Beer+99+-+V%C5%A9ng+T%C3%A0u/@10.3576379,107.0899567?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0254 3851 379,,4F Beer Garden (Chủ sở hữu),https://www.google.com/maps/contrib/103545986652511538847,https://lh3.googleusercontent.com/p/AF1QipN8hYPvo9ttM0u2xuOquiSV9qTkjO9xncleeLDJ=s1024,Nhà hàng,Nhà hàng,,,Open All Days,"223A Bình Giã, Phường 8, Vũng Tàu, Bà Rịa - Vũng Tàu 790000",,https://www.google.com/maps/place/4F+Beer+Garden/data=!4m7!3m6!1s0x31756f401942ed39:0x68ac82882e06b303!8m2!3d10.3562414!4d107.0937968!16s%2Fg%2F11hms5c8jf!19sChIJOe1CGUBvdTERA7MGLoiCrGg?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJ0Y9AWH1xdTERbu4OF96FtTM,Tiệm Nướng Trong Ngõ,"Một quán ăn chill trong căn hẻm nhỏ
Không gian sân vườn thoáng mát
Cùng các món ăn ngon",,31,4.3,"Name: Tiệm nướng Hiên - Vũng Tàu
Link: https://www.google.com/maps/search/Ti%E1%BB%87m+n%C6%B0%E1%BB%9Bng+Hi%C3%AAn+-+V%C5%A9ng+T%C3%A0u/@10.3446888,107.08532740000001?authuser=0&hl=vi&entry=ttu
Reviews: 508 reviews

Name: Vịt lộn Mực khô nướng
Link: https://www.google.com/maps/search/V%E1%BB%8Bt+l%E1%BB%99n+M%E1%BB%B1c+kh%C3%B4+n%C6%B0%E1%BB%9Bng/@10.3537028,107.09009359999999?authuser=0&hl=vi&entry=ttu
Reviews: 4 reviews

Name: Gà nướng ống tre Thu
Link: https://www.google.com/maps/search/G%C3%A0+n%C6%B0%E1%BB%9Bng+%E1%BB%91ng+tre+Thu/@10.3621281,107.08562800000001?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews",,0877 779 909,,Tiệm Nướng Trong Ngõ (Chủ sở hữu),https://www.google.com/maps/contrib/112793558690667388194,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzkXYgZnZnj1w0LGRvr8jLZxX7ZG_cKSGJrZgtKofgT2McxsmUJM2IC5pxWt8eHMZVXrZR_1HwW8fmlpILTScRe9nwY6OiFq1W0BxgCRtC0S-iROccrovevPFQL_RO7LsWQbYXItw=s1024,Quán bia,Quán bia,,,Open All Days,"7/9 Bình Giã, Phường 8, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Ti%E1%BB%87m+N%C6%B0%E1%BB%9Bng+Trong+Ng%C3%B5/data=!4m7!3m6!1s0x3175717d58408fd1:0x33b585de170eee6e!8m2!3d10.3530497!4d107.0883188!16s%2Fg%2F11vj5f2l4p!19sChIJ0Y9AWH1xdTERbu4OF96FtTM?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJ6bG4jSZ3dTEROSLJgy4qYKs,Karaoke DIAMOND 89,,,52,4,"Name: Karaoke Hoàng Gia Long Điền
Link: https://www.google.com/maps/search/Karaoke+Ho%C3%A0ng+Gia+Long+%C4%90i%E1%BB%81n/@10.480138,107.2071914?authuser=0&hl=vi&entry=ttu
Reviews: 108 reviews

Name: Karaoke Phương Nhi
Link: https://www.google.com/maps/search/Karaoke+Ph%C6%B0%C6%A1ng+Nhi/@10.395337699999999,107.2324575?authuser=0&hl=vi&entry=ttu
Reviews: 20 reviews

Name: Karaoke Sóng Nhạc
Link: https://www.google.com/maps/search/Karaoke+S%C3%B3ng+Nh%E1%BA%A1c/@10.3955951,107.23338890000001?authuser=0&hl=vi&entry=ttu
Reviews: 13 reviews

Name: Karaoke Hoàng Khương
Link: https://www.google.com/maps/search/Karaoke+Ho%C3%A0ng+Kh%C6%B0%C6%A1ng/@10.4198749,107.2231363?authuser=0&hl=vi&entry=ttu
Reviews: 3 reviews

Name: Karaoke DIAMO
Link: https://www.google.com/maps/search/Karaoke+DIAMO/@10.4034824,107.2331949?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0939 974 848,,Karaoke DIAMOND 89 (Chủ sở hữu),https://www.google.com/maps/contrib/110164826157818474277,https://lh3.googleusercontent.com/p/AF1QipNwLOichrEgrXG0zN5Q92N9cr9DeXOocVcfLCAj=s1024,Quán bar karaoke,Quán bar karaoke,,,Open All Days,"C63M+JHM, TT. Long Hải, Long Điền, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Karaoke+DIAMOND+89/data=!4m7!3m6!1s0x317577268db8b1e9:0xab602a2e83c92239!8m2!3d10.403394!4d107.233197!16s%2Fg%2F11smdlp82_!19sChIJ6bG4jSZ3dTEROSLJgy4qYKs?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJ-wk0gq9tdTERIufrF8mGL_s,Karaoke Hướng Việt,"Karaoke Hướng Việt 2
Long Sơn, Thành phố Vũng Tầu, Bà Rịa - Vũng Tàu, Việt Nam, Xã Long Sơn, Vũng Tàu
Bà Rịa
Bà Rịa–Vũng Tàu 790000",,41,3.9,"Name: Karaoke Bar Vip
Link: https://www.google.com/maps/search/Karaoke+Bar+Vip/@10.3575819,107.0861518?authuser=0&hl=vi&entry=ttu
Reviews: 118 reviews

Name: Karaoke Hồng Phong 2
Link: https://www.google.com/maps/search/Karaoke+H%E1%BB%93ng+Phong+2/@10.5947879,107.05427519999999?authuser=0&hl=vi&entry=ttu
Reviews: 35 reviews

Name: Karaoke Thanh Hiền
Link: https://www.google.com/maps/search/Karaoke+Thanh+Hi%E1%BB%81n/@10.4836103,107.20983559999999?authuser=0&hl=vi&entry=ttu
Reviews: 33 reviews

Name: Karaoke Hương Quê
Link: https://www.google.com/maps/search/Karaoke+H%C6%B0%C6%A1ng+Qu%C3%AA/@10.4930956,107.1825082?authuser=0&hl=vi&entry=ttu
Reviews: 11 reviews

Name: Nhà Hàng - Karaoke Mỹ Thành 1
Link: https://www.google.com/maps/search/Nh%C3%A0+H%C3%A0ng+-+Karaoke+M%E1%BB%B9+Th%C3%A0nh+1/@10.4913097,107.17364470000001?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0972 464 567,,Karaoke Hướng Việt (Chủ sở hữu),https://www.google.com/maps/contrib/100880046683114892603,https://lh3.googleusercontent.com/p/AF1QipNv77B_ooKbqcP9_FasaBVVUTNamztgv0CamCgF=s1024,Quán bar karaoke,Quán bar karaoke,,,Open All Days,"Long Sơn, Thành phố Vũng Tầu, Bà Rịa - Vũng Tàu, Việt Nam Xã Long Sơn Vũng Tàu, Bà Rịa - Vũng Tàu 790000",,https://www.google.com/maps/place/Karaoke+H%C6%B0%E1%BB%9Bng+Vi%E1%BB%87t/data=!4m7!3m6!1s0x31756daf823409fb:0xfb2f86c917ebe722!8m2!3d10.4646579!4d107.0891412!16s%2Fg%2F11fnw37dsx!19sChIJ-wk0gq9tdTERIufrF8mGL_s?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJIUr72OtxdTERPsgu7mCaQI4,Karaoke Sao Biển,,,87,3.6,"Name: Karaoke Miss Sài Gòn
Link: https://www.google.com/maps/search/Karaoke+Miss+S%C3%A0i+G%C3%B2n/@10.4039747,107.1248791?authuser=0&hl=vi&entry=ttu
Reviews: 14 reviews

Name: Karaoke Chiến
Link: https://www.google.com/maps/search/Karaoke+Chi%E1%BA%BFn/@10.3543608,107.0852781?authuser=0&hl=vi&entry=ttu
Reviews: 12 reviews

Name: Nhà Hàng Karaoke Hoàng Anh
Link: https://www.google.com/maps/search/Nh%C3%A0+H%C3%A0ng+Karaoke+Ho%C3%A0ng+Anh/@10.4058916,107.12776799999999?authuser=0&hl=vi&entry=ttu
Reviews: 11 reviews

Name: Karaoke Sao Biển 2
Link: https://www.google.com/maps/search/Karaoke+Sao+Bi%E1%BB%83n+2/@10.3980436,107.11755269999999?authuser=0&hl=vi&entry=ttu
Reviews: 10 reviews

Name: Karaoke Ánh Hồng
Link: https://www.google.com/maps/search/Karaoke+%C3%81nh+H%E1%BB%93ng/@10.4060554,107.1281228?authuser=0&hl=vi&entry=ttu
Reviews: 3 reviews",,0902 443 233,1,Karaoke Sao Biển (Chủ sở hữu),https://www.google.com/maps/contrib/104498221611430406158,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzXCK6RjRmZrcSkzUj4MknMHv_Ac4InzrPJb6W-RP8MDCfy9tYAtO3tMD0jDceUn2xDvWPApieOPoE4iw113TVsC5JsMvQ3MdPbmOP3aVTvqnBJxbTxFJFSs2YfbPoYmLdxkC23xw=s1024,Quán bar karaoke,Quán bar karaoke,,,Open All Days,"729 Đ. 30 Tháng 4, Phường Rạch Rừa, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Karaoke+Sao+Bi%E1%BB%83n/data=!4m7!3m6!1s0x317571ebd8fb4a21:0x8e409a60ee2ec83e!8m2!3d10.4006349!4d107.1190051!16s%2Fg%2F11btrsf7qb!19sChIJIUr72OtxdTERPsgu7mCaQI4?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJZS02XiBvdTER3aa08p4ANsA,Karaoke Hải Anh 2,Karaoke Hải Anh 2 với Quy mô 32 phòng hát trang trí nội thất mới nhất sang trọng hiện đại. Âm thanh được đầu tư bài bản chuyên nghiệp từ Châu Âu. Hệ thống ánh sáng lung linh huyền ảo. Điểm đến vui chơi ca hát giải trí tuyệt vời tại Thành Phố Biển Vũng Tàu.,,72,4.2,"Name: Karaoke 88
Link: https://www.google.com/maps/search/Karaoke+88/@10.3497442,107.0824263?authuser=0&hl=vi&entry=ttu
Reviews: 619 reviews

Name: Karaoke Hải Anh
Link: https://www.google.com/maps/search/Karaoke+H%E1%BA%A3i+Anh/@10.398087499999999,107.1185888?authuser=0&hl=vi&entry=ttu
Reviews: 320 reviews

Name: Karaoke 88-2
Link: https://www.google.com/maps/search/Karaoke+88-2/@10.3627928,107.0885922?authuser=0&hl=vi&entry=ttu
Reviews: 223 reviews

Name: Nhà Hàng Karaoke Hoàng Anh
Link: https://www.google.com/maps/search/Nh%C3%A0+H%C3%A0ng+Karaoke+Ho%C3%A0ng+Anh/@10.4058916,107.12776799999999?authuser=0&hl=vi&entry=ttu
Reviews: 11 reviews

Name: Karaoke Sao Biển 2
Link: https://www.google.com/maps/search/Karaoke+Sao+Bi%E1%BB%83n+2/@10.3980436,107.11755269999999?authuser=0&hl=vi&entry=ttu
Reviews: 10 reviews",,0854 551 888,,Karaoke Hải Anh 2 (Chủ sở hữu),https://www.google.com/maps/contrib/104900118961204010093,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy0Yms-mYuxMoTY5dvJ8JP1dGW-fHdfuy66hZXGxHWLD6BaqnVh_WxamA4TJ1LQbO0lFonPFS5dT-4O7z-QRUahHrFzix_sCSOUy3_P04Mhck9ydboJvP4fr8hQr_dM0pfCngw=s1024,Quán bar karaoke,Quán bar karaoke,,,Open All Days,"221 Bình Giã, Phường 8, Vũng Tàu, Bà Rịa - Vũng Tàu 78000",,https://www.google.com/maps/place/Karaoke+H%E1%BA%A3i+Anh+2/data=!4m7!3m6!1s0x31756f205e362d65:0xc036009ef2b4a6dd!8m2!3d10.3562053!4d107.0938303!16s%2Fg%2F11pkhp6zxx!19sChIJZS02XiBvdTER3aa08p4ANsA?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJFRLBpXtvdTERmj3hlSCus0M,Tiệm rau má đậu sầu riêng BÀ CỐ NỘI,"Một nhãn hiệu rau má đậu sầu riêng đã rất thân quen từ lâu với mọi người nay đã có mặt tại Vũng Tàu. Rau má đậu sầu riêng BÀ CỐ NỘI thơm ngon tuyệt hảo với giá tốt nhất cho Các bạn thưởng thức. UỐNG RAU MÁ, CÁ LÀ MÊ😀😃😄😁😆😅",,79,5,"Name: Rau má Vũng Tàu - LẬP THÀNH since 1985
Link: https://www.google.com/maps/search/Rau+m%C3%A1+V%C5%A9ng+T%C3%A0u+-+L%E1%BA%ACP+TH%C3%80NH+since+1985/@10.349238999999999,107.0772155?authuser=0&hl=vi&entry=ttu
Reviews: 129 reviews

Name: Tiệm Rau Má Đậu Xanh Papa
Link: https://www.google.com/maps/search/Ti%E1%BB%87m+Rau+M%C3%A1+%C4%90%E1%BA%ADu+Xanh+Papa/@10.3579274,107.0865108?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews

Name: Âu Lạc Vegan Food
Link: https://www.google.com/maps/search/%C3%82u+L%E1%BA%A1c+Vegan+Food/@10.363216999999999,107.0929941?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews

Name: Đồ chay Cô Hà
Link: https://www.google.com/maps/search/%C4%90%E1%BB%93+chay+C%C3%B4+H%C3%A0/@10.3698634,107.0797934?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews

Name: Rau má GU
Link: https://www.google.com/maps/search/Rau+m%C3%A1+GU/@10.370665899999999,107.08540479999999?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",https://shopeefood.vn/vung-tau/chay-phuc-an-vegan-do-an-chay-cac-thuc-uong-04-le-phung-hieu?shareChannel=copy_link&smtt=0.0.9,0936 021 278,,Tiệm rau má đậu sầu riêng BÀ CỐ NỘI (Chủ sở hữu),https://www.google.com/maps/contrib/113050568840324805780,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyJFlsLJJN_DHD5ZNYqZ6PvxG_xR_Qll1fQ-jvKc9nclziUajZNiw1bAZRFwuhv0d8bVJLNEHL_a4ER8G7D5zilqUX47XhvBbGfYPH29r0CkcEzKSIA7wv7hCdzNakNUPYTItS_=s1024,Quầy giải khát,Quầy giải khát,,,Open All Days,"3 Nguyễn Trọng Quản, Phường 8, Vũng Tàu, Bà Rịa - Vũng Tàu 78000",,https://www.google.com/maps/place/Ti%E1%BB%87m+rau+m%C3%A1+%C4%91%E1%BA%ADu+s%E1%BA%A7u+ri%C3%AAng+B%C3%80+C%E1%BB%90+N%E1%BB%98I/data=!4m7!3m6!1s0x31756f7ba5c11215:0x43b3ae2095e13d9a!8m2!3d10.3560276!4d107.09338!16s%2Fg%2F11v_8jpdcn!19sChIJFRLBpXtvdTERmj3hlSCus0M?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJAWaUji5vdTERJ0bUReFPdeo,Restaurant & Cafe Oasky 36,,,434,4.2,,https://oaskyvungtau.com/,0837 393 968,,Restaurant & Cafe Oasky 36 (Chủ sở hữu),https://www.google.com/maps/contrib/113344946510251521227,https://lh3.googleusercontent.com/p/AF1QipPGyVH6ZDiFu36E-6Z_1x1tRWGDiuKhXUGcvi37=s1024,Nhà hàng,"Nhà hàng, Quán cà phê",,,,"2 Lê Hồng Phong, Phường Thắng Tam, Vũng Tàu, Bà Rịa - Vũng Tàu 79000",,https://www.google.com/maps/place/Restaurant+%26+Cafe+Oasky+36/data=!4m7!3m6!1s0x31756f2e8e946601:0xea754fe145d44627!8m2!3d10.3462777!4d107.0956125!16s%2Fg%2F11tmnsl8rt!19sChIJAWaUji5vdTERJ0bUReFPdeo?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
