place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJJ_-jD0AvdTERXzXTYdtLZnw,Cà phê NGUYỄN TRẦN,"Cà phê, nước giải khát, hát với nhau",,70,4.4,"Name: Nguyệt Quế Coffee House
Link: https://www.google.com/maps/search/Nguy%E1%BB%87t+Qu%E1%BA%BF+Coffee+House/@10.736194699999999,106.7264648?authuser=0&hl=vi&entry=ttu
Reviews: 302 reviews

Name: Quán Cà Phê - Từ Tây Nguyên
Link: https://www.google.com/maps/search/Qu%C3%A1n+C%C3%A0+Ph%C3%AA+-+T%E1%BB%AB+T%C3%A2y+Nguy%C3%AAn/@10.7308471,106.73305839999999?authuser=0&hl=vi&entry=ttu
Reviews: 54 reviews

Name: Cà Phê Trung Nguyên
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+Trung+Nguy%C3%AAn/@10.751078999999999,106.716276?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",https://www.facebook.com/NTCoffee2019/,0918 833 881,,Cà phê NGUYỄN TRẦN (Chủ sở hữu),https://www.google.com/maps/contrib/101022976279386605330,https://lh3.googleusercontent.com/p/AF1QipNF8qXj_RVHf3zEqAbqmmm25V_P9DzeeqqIWC_B=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"07 Số 35, Khu phố 57, Quận 7, Thành phố Hồ Chí Minh 700000",,https://www.google.com/maps/place/C%C3%A0+ph%C3%AA+NGUY%E1%BB%84N+TR%E1%BA%A6N/data=!4m7!3m6!1s0x31752f400fa3ff27:0x7c664bdb61d3355f!8m2!3d10.7447548!4d106.7163805!16s%2Fg%2F11hz8kwyp0!19sChIJJ_-jD0AvdTERXzXTYdtLZnw?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJSULj6RcvdTERp4nfdPsAwWA,Cafe TABAC,,,183,4.5,"Name: Like Coffee - Banh Mi
Link: https://www.google.com/maps/search/Like+Coffee+-+Banh+Mi/@10.7687998,106.6940432?authuser=0&hl=vi&entry=ttu
Reviews: 1592 reviews

Name: Thug Coffee
Link: https://www.google.com/maps/search/Thug+Coffee/@10.7785035,106.6982134?authuser=0&hl=vi&entry=ttu
Reviews: 6 reviews

Name: Central perk saigon homestay and cafe
Link: https://www.google.com/maps/search/Central+perk+saigon+homestay+and+cafe/@10.766451900000002,106.69016800000001?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews

Name: Cafe 69
Link: https://www.google.com/maps/search/Cafe+69/@10.767110299999999,106.69015689999999?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0908 696 983,,Cafe TABAC (Chủ sở hữu),https://www.google.com/maps/contrib/118270510632898399210,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwr_GTjm6QLPzSXVATgxNv6QgCFwvD6D19QUf3zfL9-5q6Z_LGW5mWyy-Ut5nEhSXXEdQK_VcQzr7vR05B45GkDRjWLJC4gdFKprBsZYpjti3DqdWH4NAQGC4K1USaUopY2YGPC=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"367 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh",,https://www.google.com/maps/place/Cafe+TABAC/data=!4m7!3m6!1s0x31752f17e9e34249:0x60c100fb74df89a7!8m2!3d10.7670759!4d106.6894642!16s%2Fg%2F11bc7s492y!19sChIJSULj6RcvdTERp4nfdPsAwWA?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJiateCOMvdTERzfxV-3qPwKM,1991 Rooftop Coffee & More,1991 rooftop,,124,4.7,"Name: Vietnam Savor Coffee Roasters
Link: https://www.google.com/maps/search/Vietnam+Savor+Coffee+Roasters/@10.789658399999999,106.6917881?authuser=0&hl=vi&entry=ttu
Reviews: 64 reviews

Name: Quan 91 / Cafe 91
Link: https://www.google.com/maps/search/Quan+91+%2F+Cafe+91/@10.7945247,106.688756?authuser=0&hl=vi&entry=ttu
Reviews: 9 reviews

Name: Cafe Trung Nguyên
Link: https://www.google.com/maps/search/Cafe+Trung+Nguy%C3%AAn/@10.7896662,106.6916247?authuser=0&hl=vi&entry=ttu
Reviews: 3 reviews

Name: Nối Rooftop Coffee & Chill
Link: https://www.google.com/maps/search/N%E1%BB%91i+Rooftop+Coffee+%26+Chill/@10.783065599999999,106.6914501?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews

Name: F-TRUCKS
Link: https://www.google.com/maps/search/F-TRUCKS/@10.7622067,106.6961616?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews",https://www.facebook.com/1991Rooftop.CoffeeAndMore,0931 163 491,,1991 Rooftop Coffee & More (Chủ sở hữu),https://www.google.com/maps/contrib/103234059919167702496,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzkuknsaOEu4_Yqq06V_QUiP23CbwWbb6oDuH5FjlgIkNrOzsVVJtQ8EYrE4BrKL5pE-39DpVB4sQh8hSyn5xKcMKImJeyDEnAhnhzRQ-2Gs2at2KzJg77Ul80zBUB9YgJAtuyCMaHd6b8=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"37/4 Đinh Công Tráng, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh",,https://www.google.com/maps/place/1991+Rooftop+Coffee+%26+More/data=!4m7!3m6!1s0x31752fe3085eab89:0xa3c08f7afb55fccd!8m2!3d10.7891801!4d106.6918506!16s%2Fg%2F11hmr2g7mm!19sChIJiateCOMvdTERzfxV-3qPwKM?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJub0CVdYvdTERDEULPcW2sPc,Cà Phê Chất - Vĩnh Hội,,,194,4.1,"Name: Chất Coffee
Link: https://www.google.com/maps/search/Ch%E1%BA%A5t+Coffee/@10.7428589,106.63003549999999?authuser=0&hl=vi&entry=ttu
Reviews: 649 reviews

Name: Chất Coffee
Link: https://www.google.com/maps/search/Ch%E1%BA%A5t+Coffee/@10.764674099999999,106.70529359999999?authuser=0&hl=vi&entry=ttu
Reviews: 278 reviews

Name: Coffee and Food - Cafe Chat
Link: https://www.google.com/maps/search/Coffee+and+Food+-+Cafe+Chat/@10.7558647,106.69333329999999?authuser=0&hl=vi&entry=ttu
Reviews: 218 reviews

Name: Cafe Chất Sài Gòn
Link: https://www.google.com/maps/search/Cafe+Ch%E1%BA%A5t+S%C3%A0i+G%C3%B2n/@10.7672627,106.7077137?authuser=0&hl=vi&entry=ttu
Reviews: 8 reviews

Name: Gia Cat Coffee
Link: https://www.google.com/maps/search/Gia+Cat+Coffee/@10.755395499999999,106.7007349?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews",https://caphechat.vn/nhuong-quyen-ca-phe/,,,Cà Phê Chất - Vĩnh Hội (Chủ sở hữu),https://www.google.com/maps/contrib/102133532254307717953,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxPWNg6_IGnOTryH1MzuDTmesjDpUpy-e7zPxXYEDuMNEmDhnoRv1ebqR8JmWwrZ7Yut3r19yU4CLbAePzdc8tRS5z95nHca5NJ_b5FWQivj6FvXjvIJ0J3NOKzKM4FkJ5Dnoef=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"Lô B2 Chung cư, Phường 3, Quận 4, Thành phố Hồ Chí Minh",,https://www.google.com/maps/place/C%C3%A0+Ph%C3%AA+Ch%E1%BA%A5t+-+V%C4%A9nh+H%E1%BB%99i/data=!4m7!3m6!1s0x31752fd65502bdb9:0xf7b0b6c53d0b450c!8m2!3d10.7554803!4d106.7008713!16s%2Fg%2F11ffk257jx!19sChIJub0CVdYvdTERDEULPcW2sPc?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJb36HtEcvdTERfQuImhSlchU,Thế Giới Cà Phê Trung Nguyên Legend,"Thế Giới Cà Phê Trung Nguyên Legend là nơi hiện thực hóa hệ giá trị Lối Sống Tỉnh Thức của tập đoàn Trung Nguyên Legend toàn cầu. Đây là ""nơi hội tụ của những tâm hồn lớn,"" mang đến không gian trải nghiệm trọn vẹn tinh hoa 3 Nền Văn Minh Cà Phê và những ly cà phê năng lượng tuyệt hảo.

The World of Coffee Trung Nguyên Legend embodies the value system of the Awakening Lifestyle from the global Trung Nguyên Legend Group. This is the ""Convergence of great minds,"" offering a complete experience of the essence of the Three Coffee Civilizations and exquisite energy coffee cups.",,3513,4.7,"Name: Thế Giới Cà Phê Trung Nguyên Legend
Link: https://www.google.com/maps/search/Th%E1%BA%BF+Gi%E1%BB%9Bi+C%C3%A0+Ph%C3%AA+Trung+Nguy%C3%AAn+Legend/@10.7796361,106.7004213?authuser=0&hl=vi&entry=ttu
Reviews: 850 reviews

Name: Gióng Cafe
Link: https://www.google.com/maps/search/Gi%C3%B3ng+Cafe/@10.7792701,106.7003996?authuser=0&hl=vi&entry=ttu
Reviews: 543 reviews

Name: 레전드 커피
Link: https://www.google.com/maps/search/%EB%A0%88%EC%A0%84%EB%93%9C+%EC%BB%A4%ED%94%BC/@10.7751039,106.7043262?authuser=0&hl=vi&entry=ttu
Reviews: 6 reviews

Name: Trung Nguyên E Coffee 12 Võ Văn Kiệt
Link: https://www.google.com/maps/search/Trung+Nguy%C3%AAn+E+Coffee+12+V%C3%B5+V%C4%83n+Ki%E1%BB%87t/@10.7686473,106.7028019?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews

Name: Trung Nguyên E_Coffee
Link: https://www.google.com/maps/search/Trung+Nguy%C3%AAn+E_Coffee/@10.8185559,106.63344099999999?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews",https://trungnguyenlegend.com/,0915 289 932,,Thế Giới Cà Phê Trung Nguyên Legend (Chủ sở hữu),https://www.google.com/maps/contrib/115724501426817874111,https://lh3.googleusercontent.com/p/AF1QipMCicwgQX8soCHyZqfSb27vbToVM5pvxubhcReX=s1024,Quán cà phê,"Quán cà phê, Quầy cà phê, Cửa hàng cà phê, Nhà bán buôn cà phê, Nhà hàng",,,Open All Days,"80 Đồng Khởi, Phường, Quận 1, Thành phố Hồ Chí Minh 70000",,https://www.google.com/maps/place/Th%E1%BA%BF+Gi%E1%BB%9Bi+C%C3%A0+Ph%C3%AA+Trung+Nguy%C3%AAn+Legend/data=!4m7!3m6!1s0x31752f47b4877e6f:0x1572a5149a880b7d!8m2!3d10.7752962!4d106.704029!16s%2Fg%2F1tf054hd!19sChIJb36HtEcvdTERfQuImhSlchU?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJw7547zkvdTERPlmwo5nkoU4,Arabica Ho Chi Minh city Roastery,,,572,4,"Name: % Arabica
Link: https://www.google.com/maps/search/%25+Arabica/@10.774085699999999,106.7041064?authuser=0&hl=vi&entry=ttu
Reviews: 3504 reviews

Name: K-ARABICA Specialty Coffee
Link: https://www.google.com/maps/search/K-ARABICA+Specialty+Coffee/@10.792233999999999,106.6663992?authuser=0&hl=vi&entry=ttu
Reviews: 112 reviews

Name: Cà Phê Mây
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+M%C3%A2y/@10.7786964,106.699218?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews

Name: Arabica - Hi cafe
Link: https://www.google.com/maps/search/Arabica+-+Hi+cafe/@10.790575299999999,106.7768759?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews",https://linktr.ee/arabica.vietnam,028 3535 5381,,Arabica Ho Chi Minh city Roastery (Chủ sở hữu),https://www.google.com/maps/contrib/105426344724955659666,https://lh3.googleusercontent.com/p/AF1QipNYSSJvZaX765zfw61oP9VlDNEQo-OGkSi2G4_s=s1024,Quán cà phê,"Quán cà phê, Cửa hàng cà phê",,,Open All Days,"2 Công trường Công xã Paris, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh",,https://www.google.com/maps/place/Arabica+Ho+Chi+Minh+city+Roastery/data=!4m7!3m6!1s0x31752f39ef78bec3:0x4ea1e499a3b0593e!8m2!3d10.7794729!4d106.7001474!16s%2Fg%2F11txpmg9pq!19sChIJw7547zkvdTERPlmwo5nkoU4?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJNSgishMvdTER-EzR7-2ZYnk,LALA Coffee&Tea,"LALA Coffee&Tea

Coffee|Tea|Heathy Dink|Food

Địa chỉ: Shophouse Lô A, chung cư Phú Hoàng Anh, Số 9 Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, HCM",,885,4.3,"Name: The Coffee Plus
Link: https://www.google.com/maps/search/The+Coffee+Plus/@10.767399099999999,106.7041981?authuser=0&hl=vi&entry=ttu
Reviews: 494 reviews

Name: TUFA CAFE QUẬN 4
Link: https://www.google.com/maps/search/TUFA+CAFE+QU%E1%BA%ACN+4/@10.7642226,106.70353109999999?authuser=0&hl=vi&entry=ttu
Reviews: 341 reviews

Name: MingCha Tea & Coffee - Bến Vân Đồn
Link: https://www.google.com/maps/search/MingCha+Tea+%26+Coffee+-+B%E1%BA%BFn+V%C3%A2n+%C4%90%E1%BB%93n/@10.7580498,106.6933779?authuser=0&hl=vi&entry=ttu
Reviews: 217 reviews

Name: LALA Coffee&Tea
Link: https://www.google.com/maps/search/LALA+Coffee%26Tea/@10.764893,106.70331?authuser=0&hl=vi&entry=ttu
Reviews: 200 reviews

Name: Mya Cafè & Măm Măm
Link: https://www.google.com/maps/search/Mya+Caf%C3%A8+%26+M%C4%83m+M%C4%83m/@10.7571016,106.6919132?authuser=0&hl=vi&entry=ttu
Reviews: 10 reviews",https://www.facebook.com/LALACoffeeTea/,0768 453 854,,LALA Coffee&Tea (Chủ sở hữu),https://www.google.com/maps/contrib/116591690445780760217,https://lh3.googleusercontent.com/p/AF1QipNm74JmyTVtK2fCHC_tFtfmy-RG77w2BZVH-jZy=s1024,Quán cà phê,"Quán cà phê, Tiệm bánh, Quán ăn nhỏ, Cơ sở rang cà phê, Cửa hàng trà",,,Open All Days,"Khu căn hộ Phú Hoàng Anh, Số 9 Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh 700000",,https://www.google.com/maps/place/LALA+Coffee%26Tea/data=!4m7!3m6!1s0x31752f13b2222835:0x796299edefd14cf8!8m2!3d10.7175779!4d106.7032008!16s%2Fg%2F11f579_4rn!19sChIJNSgishMvdTER-EzR7-2ZYnk?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJ3xgFXnMvdTERv51NSc3TUCY,TUFA CAFE QUẬN 4,"𝗧𝗨𝗙𝗔 𝗖𝗔𝗙𝗘 - 𝗧𝘂𝗳𝗮 𝗹𝗮̀ 𝘁𝘂̛̣ 𝗽𝗵𝗮, 𝘁𝘂̛̣ (𝗸𝗵𝗮́𝗺) 𝗽𝗵𝗮́
Một không gian nhỏ nhắn cứ như là ở nhà, một chiếc nhạc thật chill, một ly cà phê tự chính mình pha, mấy chiếc bánh tuổi thơ thân quen. Vừa là nơi tụ họp của nhóm bạn vào dịp cuối tuần, vừa là địa điểm dating cùng người thương, mà những cuộc hẹn với deadline, họp hành cũng “cân” được luôn!",,341,4.9,"Name: LALA Coffee&Tea
Link: https://www.google.com/maps/search/LALA+Coffee%26Tea/@10.7175779,106.70320079999999?authuser=0&hl=vi&entry=ttu
Reviews: 885 reviews

Name: TUFA CAFE GÒ VẤP
Link: https://www.google.com/maps/search/TUFA+CAFE+G%C3%92+V%E1%BA%A4P/@10.8429027,106.65262709999999?authuser=0&hl=vi&entry=ttu
Reviews: 294 reviews

Name: Ta Coffee
Link: https://www.google.com/maps/search/Ta+Coffee/@10.760646,106.7084699?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews

Name: TÁO COFFEE
Link: https://www.google.com/maps/search/T%C3%81O+COFFEE/@10.7570985,106.6918901?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",https://linktr.ee/tufacafe?utm_source=linktree_profile_share&ltsid=c45b6e16-3c26-46cd-bb6d-ffabf67ac3dd,,,TUFA CAFE QUẬN 4 (Chủ sở hữu),https://www.google.com/maps/contrib/103679756982316246114,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxtoa-STJiaawNaZjrJKIGZX7fhgYUp-b7yv2Q2bnHoaXNtnQ2WwK0fhPyY3aLySs3Hmo0FNbfH2LAyPcYV_d0naph_fdbWDEw6HxoZgcd4BTcPy-k_bwKWFr22ikROGTt4Seuk=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"89/22 Đoàn Văn Bơ, Phường 13, Quận 4, Thành phố Hồ Chí Minh",,https://www.google.com/maps/place/TUFA+CAFE+QU%E1%BA%ACN+4/data=!4m7!3m6!1s0x31752f735e0518df:0x2650d3cd494d9dbf!8m2!3d10.7642226!4d106.7035311!16s%2Fg%2F11l6rvpc4_!19sChIJ3xgFXnMvdTERv51NSc3TUCY?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJcZgMcv0udTERDljfDK9faCY,Cafe 343.,,,1035,4.1,"Name: Em có cafe
Link: https://www.google.com/maps/search/Em+c%C3%B3+cafe/@10.768784799999999,106.6900057?authuser=0&hl=vi&entry=ttu
Reviews: 146 reviews

Name: Sight Coffee
Link: https://www.google.com/maps/search/Sight+Coffee/@10.7707251,106.6927561?authuser=0&hl=vi&entry=ttu
Reviews: 4 reviews

Name: LAM SAIGON
Link: https://www.google.com/maps/search/LAM+SAIGON/@10.7590939,106.6837358?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews

Name: 13 Coffee Shop
Link: https://www.google.com/maps/search/13+Coffee+Shop/@10.770415500000002,106.6926496?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews

Name: smoothie stand
Link: https://www.google.com/maps/search/smoothie+stand/@10.7708838,106.6931881?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",https://www.foody.vn/ho-chi-minh/343-cafe,028 3920 0988,1,Cafe 343. (Chủ sở hữu),https://www.google.com/maps/contrib/102533418784060993276,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx04iC5WGREwveASC5WMXn6dEAYczWDwQuktg6SVUKjZObq2XoRId4lpxl5i6psl1xoFdPPFRVk7Ay5HjNYjDr_oTi4HP2-nx_v1Egh9qU2lgEBB5pqZzrGykOz_MfsdU2gybSd=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"343 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh",,https://www.google.com/maps/place/Cafe+343./data=!4m7!3m6!1s0x31752efd720c9871:0x26685faf0cdf580e!8m2!3d10.7613377!4d106.6859934!16s%2Fg%2F1tc_yzpk!19sChIJcZgMcv0udTERDljfDK9faCY?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJ4V3JhM8vdTERNmSykEifA7Y,Ola Rooftop Café & Cuisine,"ĐIỂM HẸN VỚI HOÀNG HÔN
Ola Rooftop Café & Cuisine
Ôm trọn Sài Gòn giữa lòng quận 7.
Chần chờ gì nữa, đến ngay bạn nhé!",,107,4.4,"Name: Nắng Rooftop Coffee Quận 7
Link: https://www.google.com/maps/search/N%E1%BA%AFng+Rooftop+Coffee+Qu%E1%BA%ADn+7/@10.7410994,106.70346959999999?authuser=0&hl=vi&entry=ttu
Reviews: 1015 reviews

Name: OH CHILL
Link: https://www.google.com/maps/search/OH+CHILL/@10.7391192,106.71135079999999?authuser=0&hl=vi&entry=ttu
Reviews: 26 reviews

Name: MAK Rooftop Coffee
Link: https://www.google.com/maps/search/MAK+Rooftop+Coffee/@10.733191399999999,106.70139359999999?authuser=0&hl=vi&entry=ttu
Reviews: 7 reviews",,0908 669 962,,Ola Rooftop Café & Cuisine (Chủ sở hữu),https://www.google.com/maps/contrib/110869710006595112260,https://lh3.googleusercontent.com/p/AF1QipOwT1DIpLARqbQ_ArmdcCe1tfXWLkKHhextOmcR=s1024,Quán cà phê,"Quán cà phê, Quán bar cocktail",,,Open All Days,"67 Mai Văn Vĩnh, Tân Quy, Quận 7, Thành phố Hồ Chí Minh",,https://www.google.com/maps/place/Ola+Rooftop+Caf%C3%A9+%26+Cuisine/data=!4m7!3m6!1s0x31752fcf84c95de1:0xb6039f4890b26436!8m2!3d10.7389381!4d106.7138312!16s%2Fg%2F11tx5__6h0!19sChIJ4V3JhM8vdTERNmSykEifA7Y?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJ3ym74OovdTERtTYiRYUW1bA,Cộng Cà Phê,"Cộng Cà Phê - nơi kinh doanh dịch vụ giải khát một cách nghiêm túc, nơi mà kí ức và hoài niệm ùa về trong một không gian nghệ thuật được lấy cảm hứng từ xã hội Việt Nam những năm 80 về trước...",,3224,4.6,"Name: Cộng Cà Phê
Link: https://www.google.com/maps/search/C%E1%BB%99ng+C%C3%A0+Ph%C3%AA/@10.796280399999999,106.6908905?authuser=0&hl=vi&entry=ttu
Reviews: 2309 reviews

Name: Cà phê Công Chiện
Link: https://www.google.com/maps/search/C%C3%A0+ph%C3%AA+C%C3%B4ng+Chi%E1%BB%87n/@10.789012099999999,106.691774?authuser=0&hl=vi&entry=ttu
Reviews: 8 reviews

Name: Cộng Quản Lý
Link: https://www.google.com/maps/search/C%E1%BB%99ng+Qu%E1%BA%A3n+L%C3%BD/@10.770811,106.6875347?authuser=0&hl=vi&entry=ttu
Reviews: 5 reviews

Name: Cà Phê Cộng
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+C%E1%BB%99ng/@10.744745199999999,106.6753189?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews",http://congcaphe.com/,0911 866 500,,Cộng Cà Phê (Chủ sở hữu),https://www.google.com/maps/contrib/102667397745415935107,https://lh3.googleusercontent.com/p/AF1QipNuEMwPDR_5e_ysCE57C3hqNZHCqtgmKc99NBtC=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"93 Yersin, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh",,https://www.google.com/maps/place/C%E1%BB%99ng+C%C3%A0+Ph%C3%AA/data=!4m7!3m6!1s0x31752feae0bb29df:0xb0d51685452236b5!8m2!3d10.7680879!4d106.6968232!16s%2Fg%2F11g0jf_fpb!19sChIJ3ym74OovdTERtTYiRYUW1bA?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJfxbfGTIpdTERPtYezlJCdOs,Lúa Cà Phê | Cà Phê View Đẹp Phú Nhuận,Triển lãm,,256,4.9,"Name: Cafe Lúa Sài Gòn
Link: https://www.google.com/maps/search/Cafe+L%C3%BAa+S%C3%A0i+G%C3%B2n/@10.798374899999999,106.67126169999999?authuser=0&hl=vi&entry=ttu
Reviews: 280 reviews

Name: 5H CAFE
Link: https://www.google.com/maps/search/5H+CAFE/@10.796775499999999,106.6739314?authuser=0&hl=vi&entry=ttu
Reviews: 5 reviews

Name: Lượm Lúa Cà Phê
Link: https://www.google.com/maps/search/L%C6%B0%C6%A1%CC%A3m+Lu%CC%81a+Ca%CC%80+Ph%C3%AA/@10.7969326,106.69150359999999?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews

Name: CL Caffee And…
Link: https://www.google.com/maps/search/CL+Caffee+And%E2%80%A6/@10.794677,106.67668359999999?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",http://luacaphe.com/,0906 722 221,,Lúa Cà Phê | Cà Phê View Đẹp Phú Nhuận (Chủ sở hữu),https://www.google.com/maps/contrib/109533217119717663173,https://lh3.googleusercontent.com/p/AF1QipNNQ-XqYhcSo8SAoYkIam30JQelyYNxG35F_uya=s1024,Quán cà phê nghệ thuật,Quán cà phê nghệ thuật,,,Open All Days,"140B Đ. Nguyễn Văn Trỗi, Phường 8, Phú Nhuận, Thành phố Hồ Chí Minh 008484",,https://www.google.com/maps/place/L%C3%BAa+C%C3%A0+Ph%C3%AA+%7C+C%C3%A0+Ph%C3%AA+View+%C4%90%E1%BA%B9p+Ph%C3%BA+Nhu%E1%BA%ADn/data=!4m7!3m6!1s0x3175293219df167f:0xeb744252ce1ed63e!8m2!3d10.7983276!4d106.6712603!16s%2Fg%2F11vxcbdpy5!19sChIJfxbfGTIpdTERPtYezlJCdOs?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
ChIJxQQ9LGovdTERshX_8FijrtE,Chất Coffee,,,278,4.1,"Name: Coffee and Food - Cafe Chat
Link: https://www.google.com/maps/search/Coffee+and+Food+-+Cafe+Chat/@10.7558647,106.69333329999999?authuser=0&hl=vi&entry=ttu
Reviews: 218 reviews

Name: Cà Phê Chất - Vĩnh Hội
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+Ch%E1%BA%A5t+-+V%C4%A9nh+H%E1%BB%99i/@10.7554803,106.70087129999999?authuser=0&hl=vi&entry=ttu
Reviews: 194 reviews

Name: VIỆT COFFEE
Link: https://www.google.com/maps/search/VI%E1%BB%86T+COFFEE/@10.764735,106.704928?authuser=0&hl=vi&entry=ttu
Reviews: 59 reviews

Name: 58 Coffee
Link: https://www.google.com/maps/search/58+Coffee/@10.7651995,106.7047812?authuser=0&hl=vi&entry=ttu
Reviews: 42 reviews

Name: Cafe Chất Sài Gòn
Link: https://www.google.com/maps/search/Cafe+Ch%E1%BA%A5t+S%C3%A0i+G%C3%B2n/@10.7672627,106.7077137?authuser=0&hl=vi&entry=ttu
Reviews: 8 reviews",http://www.facebook.com/chatcoffee,028 6682 2373,1,Chất Coffee (Chủ sở hữu),https://www.google.com/maps/contrib/103632928600202708569,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwX6jbmMy_eT2XJ3_gram_oZfbkDFyOHsdmM0oJy0YXRgPPdOTiIPBaaj8BmaitAllPop0jPk5Wwn5DOiWq7JD2uR8XuxUtRpzjXLHO_ovcOLve91sNRrCv8Ihalq_MQaD0bFfYbA=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"85 Đ. Nguyễn Trường Tộ, Phường 12, Quận 4, Thành phố Hồ Chí Minh",,https://www.google.com/maps/place/Ch%E1%BA%A5t+Coffee/data=!4m7!3m6!1s0x31752f6a2c3d04c5:0xd1aea358f0ff15b2!8m2!3d10.7646741!4d106.7052936!16s%2Fg%2F11bzzy1mzy!19sChIJxQQ9LGovdTERshX_8FijrtE?authuser=0&hl=vi&rclk=1,cà phê ở thành phố hồ chí minh
