place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJO9yVBABvdTER8kuzVoFxKa0,Highlands Coffee 150 Hạ Long Vũng Tàu,,,51,4.3,,,,,Highlands Coffee 150 Hạ Long Vũng Tàu (Chủ sở hữu),https://www.google.com/maps/contrib/115962616134042324313,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwJ7J9RCMKvRSmEinMmLNsQKs8GQPl6WJhzfPBZJU624uXQemphN1QxD-8FXkbLoYXDDo8yQt-NrEvU8sLzLanS131uJnMJ_L_xRngaGc59myJb6Zvs7rrsTwRWSAvhQTnj6rJr5N66cDUT=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"150 Hạ Long, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Highlands+Coffee+150+H%E1%BA%A1+Long+V%C5%A9ng+T%C3%A0u/data=!4m7!3m6!1s0x31756f000495dc3b:0xad29718156b34bf2!8m2!3d10.3403284!4d107.0727914!16s%2Fg%2F11ydzxs_43!19sChIJO9yVBABvdTER8kuzVoFxKa0?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJuRxXEvJvdTERNjPZ4qsQgEc,Ừ Coffee & More,Quán tôi là một quán cafe cách trung tâm thành phố Biển Vũng Tàu chỉ vài phút.Chúng tôi rất tự hào được phục vụ những ly cafe thơm ngon và các loại nước uống cho những người dân địa phương và các bạn khách du lịch yêu thích và lựa chọn quán của chúng tôi làm nơi để bạn bè gặp gỡ và cùng nhau nhâm nhi thưởng thức ly cafe đạm đà thơm ngon.Hãy ghé đến quán của chúng tôi ngay hôm nay nhé!,,222,4.4,,,0359 109 139,,Ừ Coffee & More (Chủ sở hữu),https://www.google.com/maps/contrib/116981855372658301020,https://lh3.googleusercontent.com/p/AF1QipOQL0AotBpVoI0z1v3cq4_XAVnrweLvWDoG0k8J=s1024,Quán cà phê,Quán cà phê,,,,"75 Trần Đồng, Phường 3, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/%E1%BB%AA+Coffee+%26+More/data=!4m10!3m9!1s0x31756ff212571cb9:0x478010abe2d93336!5m2!4m1!1i2!8m2!3d10.3440351!4d107.0822337!16s%2Fg%2F11cn8wl4p7!19sChIJuRxXEvJvdTERNjPZ4qsQgEc?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJ1bJG2rpldTER1JY-oZM_Ms0,Cafe Võng Thiên Sứ,,,260,3.4,"Name: Quán Cà Phê Võng 55
Link: https://www.google.com/maps/search/Qu%C3%A1n+C%C3%A0+Ph%C3%AA+V%C3%B5ng+55/@10.3555207,107.0896073?authuser=0&hl=vi&entry=ttu
Reviews: 112 reviews

Name: Cà Phê Võng 4B Hạ Long
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+V%C3%B5ng+4B+H%E1%BA%A1+Long/@10.3247245,107.0830563?authuser=0&hl=vi&entry=ttu
Reviews: 68 reviews

Name: Cà phê võng
Link: https://www.google.com/maps/search/C%C3%A0+ph%C3%AA+v%C3%B5ng/@10.3837695,107.0572499?authuser=0&hl=vi&entry=ttu
Reviews: 41 reviews

Name: Cà Phê Võng
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+V%C3%B5ng/@10.3234287,107.0839893?authuser=0&hl=vi&entry=ttu
Reviews: 28 reviews",,0788 881 147,1,Cafe Võng Thiên Sứ (Chủ sở hữu),https://www.google.com/maps/contrib/110623578155346025302,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwakuY4juCsPn66MRt3Prd7Y5snJzkxrB0bTPOspIJ9QMRvJNH9aFtuAg8y3vaZhqVvXKeuefl95pQXh2TakwY-snOXcQitNL1K7N1D60n7wuWklnoIx92gnVI4w5LvSefkFxVWHB2tRfk2=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"4A Hạ Long, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Cafe+V%C3%B5ng+Thi%C3%AAn+S%E1%BB%A9/data=!4m7!3m6!1s0x317565bada46b2d5:0xcd323f93a13e96d4!8m2!3d10.3255739!4d107.0822863!16s%2Fg%2F11fkm60ffq!19sChIJ1bJG2rpldTER1JY-oZM_Ms0?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJj9tv7-lvdTERvlQN7IPvwwg,Highlands Coffee,,,648,4.2,"Name: Highlands Coffee Lotte Vũng Tàu
Link: https://www.google.com/maps/search/Highlands+Coffee+Lotte+V%C5%A9ng+T%C3%A0u/@10.350065299999999,107.0938716?authuser=0&hl=vi&entry=ttu
Reviews: 146 reviews

Name: Highlands Coffee 199 Nam Kỳ Khởi Nghĩa – Vũng Tàu
Link: https://www.google.com/maps/search/Highlands+Coffee+199+Nam+K%E1%BB%B3+Kh%E1%BB%9Fi+Ngh%C4%A9a+%E2%80%93+V%C5%A9ng+T%C3%A0u/@10.3513252,107.0862863?authuser=0&hl=vi&entry=ttu
Reviews: 120 reviews

Name: High coffe
Link: https://www.google.com/maps/search/High+coffe/@10.341624999999999,107.083823?authuser=0&hl=vi&entry=ttu
Reviews: 12 reviews

Name: Green Highland Coffee Vũng Tàu
Link: https://www.google.com/maps/search/Green+Highland+Coffee+V%C5%A9ng+T%C3%A0u/@10.383241,107.10616929999999?authuser=0&hl=vi&entry=ttu
Reviews: 9 reviews

Name: Chảnh Coffee
Link: https://www.google.com/maps/search/Ch%E1%BA%A3nh+Coffee/@10.355418199999999,107.0838947?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",https://www.highlandscoffee.com.vn/,0254 7301 217,,Highlands Coffee (Chủ sở hữu),https://www.google.com/maps/contrib/108057281567292972104,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxVq4l54nxDeFNpHOvo3etfn6gru2hCrTEXVu6beaUN30EDHZS0utJG74DOO6WeYQukx2UuHZug2Ze_dmKo_SM5a7T99N9-SzXWxRzsK3tEfQ9_U-5G3DIcQVOsskAE90Pxca0B=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"304 Lê Hồng Phong, Phường 4, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Highlands+Coffee/data=!4m7!3m6!1s0x31756fe9ef6fdb8f:0x8c3ef83ec0d54be!8m2!3d10.3548408!4d107.0844443!16s%2Fg%2F11f0_dw9tp!19sChIJj9tv7-lvdTERvlQN7IPvwwg?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJR4UUOJJvdTER9A15dk0J13o,Book Cafe,,,167,4.2,"Name: Ngọc Tước Book Cafe
Link: https://www.google.com/maps/search/Ng%E1%BB%8Dc+T%C6%B0%E1%BB%9Bc+Book+Cafe/@10.351035099999999,107.0955049?authuser=0&hl=vi&entry=ttu
Reviews: 487 reviews

Name: Quán cafe sách MAKEDO
Link: https://www.google.com/maps/search/Qu%C3%A1n+cafe+s%C3%A1ch+MAKEDO/@10.3631051,107.08647959999999?authuser=0&hl=vi&entry=ttu
Reviews: 141 reviews

Name: Marybook coffee
Link: https://www.google.com/maps/search/Marybook+coffee/@10.3476577,107.07391510000001?authuser=0&hl=vi&entry=ttu
Reviews: 5 reviews

Name: Quán cà phê sách
Link: https://www.google.com/maps/search/Qu%C3%A1n+c%C3%A0+ph%C3%AA+s%C3%A1ch/@10.372419299999999,107.085159?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews

Name: Cafe Sách
Link: https://www.google.com/maps/search/Cafe+S%C3%A1ch/@10.3760773,107.0882974?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews",,,1,Book Cafe (Chủ sở hữu),https://www.google.com/maps/contrib/101093660513315353259,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwnncLTC3QC4wwIUakt1YLzPwCUApAQXGKcZcSjIPEtInGQ_5sMeIPaeeIWKUwP97uEeyAKW1oDdoUyLhMpGvKcqdUCNwlFQtvqLV0OxTE9mvQOX2pH-1DXDbUX7o3PAQuDTQKlCA=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"83WF+W6G, Phường 1, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Book+Cafe/data=!4m7!3m6!1s0x31756f9238148547:0x7ad7094d76790df4!8m2!3d10.3473162!4d107.0730657!16s%2Fg%2F11f4l9ttkr!19sChIJR4UUOJJvdTER9A15dk0J13o?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJlww1lGZvdTERiEn8qJucsXY,Olivia Hotel & Cafe Vũng Tàu,Olivia Hotel & Cafe cung cấp dịch vụ lưu trú ngắn hạn và đem lại cho khách hàng những thức uống ngon nhất. Một không gian phong cách tích hợp quán cafe sang trảnh sẽ là địa điểm nghỉ dưỡng và Checkin không thể thiếu khi tới Vũng Tàu,,195,4.5,,https://www.facebook.com/oliviahotelvungtau.info,0838 395 939,,Olivia Hotel & Cafe Vũng Tàu (Chủ sở hữu),https://www.google.com/maps/contrib/108021570626638479526,https://lh3.googleusercontent.com/p/AF1QipPVLuZ70rqEVYs5RGrAADvlwooQhU4-6OHI8y25=s1024,Khách sạn,"Khách sạn, Quán cà phê",,,,"10 Lý Thường Kiệt, Phường 1, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Olivia+Hotel+%26+Cafe+V%C5%A9ng+T%C3%A0u/data=!4m10!3m9!1s0x31756f6694350c97:0x76b19c9ba8fc4988!5m2!4m1!1i2!8m2!3d10.3459995!4d107.0780977!16s%2Fg%2F11s641trmc!19sChIJlww1lGZvdTERiEn8qJucsXY?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJM79FS_lvdTER75Covem84Wo,Cà phê Ông Già Seaview,"Cà phê Ông Già Seaview là quán cà phê thứ 4 trong gia đình Cà Phê Ông Già lâu năm tại Tp. Vũng Tàu. Chuyên phục vụ cà phê, bia, ăn sáng, ăn tối.",,128,4.3,"Name: Coffee Sea & Sun 1
Link: https://www.google.com/maps/search/Coffee+Sea+%26+Sun+1/@10.3554908,107.06123989999999?authuser=0&hl=vi&entry=ttu
Reviews: 989 reviews

Name: Cà phê Ông già
Link: https://www.google.com/maps/search/C%C3%A0+ph%C3%AA+%C3%94ng+gi%C3%A0/@10.3510283,107.0738296?authuser=0&hl=vi&entry=ttu
Reviews: 346 reviews

Name: Cà phê ông già
Link: https://www.google.com/maps/search/C%C3%A0+ph%C3%AA+%C3%B4ng+gi%C3%A0/@10.347436199999999,107.0759877?authuser=0&hl=vi&entry=ttu
Reviews: 165 reviews

Name: Coffee Seaview 1
Link: https://www.google.com/maps/search/Coffee+Seaview+1/@10.378131,107.1123658?authuser=0&hl=vi&entry=ttu
Reviews: 4 reviews

Name: Discover Sea coffee
Link: https://www.google.com/maps/search/Discover+Sea+coffee/@10.3649682,107.0623037?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews",https://www.facebook.com/Onggiacoffeeandbeer,0909 393 848,,Cà phê Ông Già Seaview (Chủ sở hữu),https://www.google.com/maps/contrib/117358181887321273289,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw8cgLsS4KO8wpYlVjLXjDN1qvYG2JVsjGIfWUUHFABkvoe4xntE-9sPm2cfy0HjGEg6mpQHoZtyHfsMFr_64DHURSLP85c47n8TLXPomUvRGC5ZSIiHf6b118eaZQgVpPGQa7Z=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"28 Trần Phú, Phường 1, Vũng Tàu, Bà Rịa - Vũng Tàu 790000",,https://www.google.com/maps/place/C%C3%A0+ph%C3%AA+%C3%94ng+Gi%C3%A0+Seaview/data=!4m7!3m6!1s0x31756ff94b45bf33:0x6ae1bce9bda890ef!8m2!3d10.353143!4d107.0640708!16s%2Fg%2F11y9pmjdpf!19sChIJM79FS_lvdTER75Covem84Wo?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJfRKgGWRvdTERhf3t8Vi1RTY,Moana - Vũng Tàu,"Tiệm cà phê checkin, Tân Cương giữa phố biển Vũng Tàu",,104,3.8,,https://www.facebook.com/moanavungtau,0978 247 972,,Moana - Vũng Tàu (Chủ sở hữu),https://www.google.com/maps/contrib/104200344606055876845,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyPxq2SmZ-u2-PeOtxplZx4YKNOFyjTr_F2rsd310fDz9AIT25J4SuYd1aJYbLw4ootvGBm5jjWGCm3HaX30i96SBZsWvZJJ6dksV8kCsGVeFR_fB4_B9dMgN5jMFrNVkwT0mpKjaGQbRSt=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"Hẻm 60 Trần Phú, Phường 5, Vũng Tàu, Bà Rịa - Vũng Tàu 008454",,https://www.google.com/maps/place/Moana+-+V%C5%A9ng+T%C3%A0u/data=!4m7!3m6!1s0x31756f6419a0127d:0x3645b558f1edfd85!8m2!3d10.3622909!4d107.062461!16s%2Fg%2F11xmf62wld!19sChIJfRKgGWRvdTERhf3t8Vi1RTY?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJISw-99hvdTERVJvbyWwcR7o,Highlands Coffee Lotte Vũng Tàu,,,146,4.3,"Name: Highlands Coffee
Link: https://www.google.com/maps/search/Highlands+Coffee/@10.3548408,107.0844443?authuser=0&hl=vi&entry=ttu
Reviews: 648 reviews

Name: Highlands Coffee 199 Nam Kỳ Khởi Nghĩa – Vũng Tàu
Link: https://www.google.com/maps/search/Highlands+Coffee+199+Nam+K%E1%BB%B3+Kh%E1%BB%9Fi+Ngh%C4%A9a+%E2%80%93+V%C5%A9ng+T%C3%A0u/@10.3513252,107.0862863?authuser=0&hl=vi&entry=ttu
Reviews: 120 reviews

Name: High coffe
Link: https://www.google.com/maps/search/High+coffe/@10.341624999999999,107.083823?authuser=0&hl=vi&entry=ttu
Reviews: 12 reviews

Name: Lalaland Coffee
Link: https://www.google.com/maps/search/Lalaland+Coffee/@10.402705599999999,107.14458789999999?authuser=0&hl=vi&entry=ttu
Reviews: 11 reviews

Name: Green Highland Coffee Vũng Tàu
Link: https://www.google.com/maps/search/Green+Highland+Coffee+V%C5%A9ng+T%C3%A0u/@10.383241,107.10616929999999?authuser=0&hl=vi&entry=ttu
Reviews: 9 reviews",,,,Highlands Coffee Lotte Vũng Tàu (Chủ sở hữu),https://www.google.com/maps/contrib/112233992989961892500,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw9e_4YlWsIzqw1VAai0fstJmNFLDh0s0I5w5XttvQmgYDa6R3DSCKIkEdbqr1JGXzm3bGgk3Kpr7tn22k9uB4TcGNwVfCt081aInn-nqq6Q6pljs-cx0WTT4HCwAGYIe3nfGEseA=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"28 Đ. 3 Tháng 2, Phường 8, Vũng Tàu, Bà Rịa - Vũng Tàu 78000, Vũng Tàu, Bà Rịa - Vũng Tàu 90000",,https://www.google.com/maps/place/Highlands+Coffee+Lotte+V%C5%A9ng+T%C3%A0u/data=!4m7!3m6!1s0x31756fd8f73e2c21:0xba471c6cc9db9b54!8m2!3d10.3500653!4d107.0938716!16s%2Fg%2F11fsjwt1l9!19sChIJISw-99hvdTERVJvbyWwcR7o?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJC_wDBmZvdTERnf8XgPqaDjA,CUNG coffee & milktea - Trà Sữa Kem Trứng Cháy - Cà phê và Trà,"""Trà & Trà sữa đa dạng - thơm ngon - đậm vị trà""

💌 Phục vụ tại chỗ và giao nước tận nơi
💌 Phòng lạnh rộng rãi và vỉa hẻ bên ngoài thoáng mát
💌 Mong muốn mang đến những trải nghiệm tốt nhất cho khách hàng
💌 Địa điểm chill cho giới trẻ giữa lòng thành phố biển Vũng Tàu",,69,4.8,"Name: Chin Chin Trà Sữa Hàn Quốc - Lam Sơn Square
Link: https://www.google.com/maps/search/Chin+Chin+Tr%C3%A0+S%E1%BB%AFa+H%C3%A0n+Qu%E1%BB%91c+-+Lam+S%C6%A1n+Square/@10.348644100000001,107.0740957?authuser=0&hl=vi&entry=ttu
Reviews: 147 reviews

Name: CUNG coffee & milktea - Trà sữa CUNG - Trà Sữa Kem Trứng Cháy
Link: https://www.google.com/maps/search/CUNG+coffee+%26+milktea+-+Tr%C3%A0+s%E1%BB%AFa+CUNG+-+Tr%C3%A0+S%E1%BB%AFa+Kem+Tr%E1%BB%A9ng+Ch%C3%A1y/@10.3790445,107.1135908?authuser=0&hl=vi&entry=ttu
Reviews: 69 reviews

Name: The CUP’ Milk Tea
Link: https://www.google.com/maps/search/The+CUP%E2%80%99+Milk+Tea/@10.3496585,107.0777549?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0358 080 132,,CUNG coffee & milktea - Trà Sữa Kem Trứng Cháy - Cà phê và Trà (Chủ sở hữu),https://www.google.com/maps/contrib/108797362907911702749,https://lh3.googleusercontent.com/p/AF1QipMqrLAoDusZQf3W_jq0n4lnfKXcrQFRBh0C1Hsg=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"132 Nam Kỳ Khởi Nghĩa, Phường Thắng Tam, Vũng Tàu, Bà Rịa - Vũng Tàu 78000",,https://www.google.com/maps/place/CUNG+coffee+%26+milktea+-+Tr%C3%A0+S%E1%BB%AFa+Kem+Tr%E1%BB%A9ng+Ch%C3%A1y+-+C%C3%A0+ph%C3%AA+v%C3%A0+Tr%C3%A0/data=!4m7!3m6!1s0x31756f660603fc0b:0x300e9afa8017ff9d!8m2!3d10.3472378!4d107.0847814!16s%2Fg%2F11wfk6006d!19sChIJC_wDBmZvdTERnf8XgPqaDjA?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJ-36-mvFvdTERxazZ4_8od78,HIGHLANDS COFFEE,,,59,4.3,"Name: Highlands Coffee Lotte Vũng Tàu
Link: https://www.google.com/maps/search/Highlands+Coffee+Lotte+V%C5%A9ng+T%C3%A0u/@10.350065299999999,107.0938716?authuser=0&hl=vi&entry=ttu
Reviews: 146 reviews

Name: Highlands Coffee 199 Nam Kỳ Khởi Nghĩa – Vũng Tàu
Link: https://www.google.com/maps/search/Highlands+Coffee+199+Nam+K%E1%BB%B3+Kh%E1%BB%9Fi+Ngh%C4%A9a+%E2%80%93+V%C5%A9ng+T%C3%A0u/@10.3513252,107.0862863?authuser=0&hl=vi&entry=ttu
Reviews: 120 reviews

Name: High coffe
Link: https://www.google.com/maps/search/High+coffe/@10.341624999999999,107.083823?authuser=0&hl=vi&entry=ttu
Reviews: 12 reviews

Name: Green Highland Coffee Vũng Tàu
Link: https://www.google.com/maps/search/Green+Highland+Coffee+V%C5%A9ng+T%C3%A0u/@10.383241,107.10616929999999?authuser=0&hl=vi&entry=ttu
Reviews: 9 reviews

Name: Nguyên Hà Coffee
Link: https://www.google.com/maps/search/Nguy%C3%AAn+H%C3%A0+Coffee/@10.362637,107.0745245?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",https://www.highlandscoffee.com.vn/,,,HIGHLANDS COFFEE (Chủ sở hữu),https://www.google.com/maps/contrib/111626212720932144244,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymSggT7HRF9kJe1Tt5K8w4b2hSEZWpibkPJ1wH2GOHFuvC1fp654HrmXbfVv2EyzNCK50Dspm67OBhUWRQUyj5P8l1Ki1vfStDhMcrDU6z7eDrs64Q8EE1NdtQs3tqsYGT8SYCgQ=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"93 Lê Lợi, Phường 4, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/HIGHLANDS+COFFEE/data=!4m7!3m6!1s0x31756ff19abe7efb:0xbf7728ffe3d9acc5!8m2!3d10.3618135!4d107.0751292!16s%2Fg%2F11rpklmpt4!19sChIJ-36-mvFvdTERxazZ4_8od78?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJNwFdVN1vdTER1zuEtenkr9Q,Quán Cà Phê Võng 55,,,112,4.2,"Name: Cafe Võng Thiên Sứ
Link: https://www.google.com/maps/search/Cafe+V%C3%B5ng+Thi%C3%AAn+S%E1%BB%A9/@10.3255739,107.08228629999999?authuser=0&hl=vi&entry=ttu
Reviews: 260 reviews

Name: Cafe Võng Comi
Link: https://www.google.com/maps/search/Cafe+V%C3%B5ng+Comi/@10.354412499999999,107.0950156?authuser=0&hl=vi&entry=ttu
Reviews: 76 reviews

Name: Cà phê võng
Link: https://www.google.com/maps/search/C%C3%A0+ph%C3%AA+v%C3%B5ng/@10.3837695,107.0572499?authuser=0&hl=vi&entry=ttu
Reviews: 41 reviews

Name: Cafe Võng - 201 Võ Thị Sáu
Link: https://www.google.com/maps/search/Cafe+V%C3%B5ng+-+201+V%C3%B5+Th%E1%BB%8B+S%C3%A1u/@10.341504299999999,107.08894169999999?authuser=0&hl=vi&entry=ttu
Reviews: 12 reviews",https://map.coccoc.com/map/2086624466855871,0907 748 353,1,Quán Cà Phê Võng 55 (Chủ sở hữu),https://www.google.com/maps/contrib/102216801148139612734,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz5ZBsQBadeR0uBN3ESOU1_ajCucNgFEvYxI7Yei8Jx2MiuhobwMoA-9M7lkT5zxXb3plHCkRxOsvlDm0ZfsoWheXZwCgE2d5rayy1IJOtAjRBxiNS1R5egA315960FNfHni_un=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"55 Chu Mạnh Trinh, Phường 8, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Qu%C3%A1n+C%C3%A0+Ph%C3%AA+V%C3%B5ng+55/data=!4m7!3m6!1s0x31756fdd545d0137:0xd4afe4e9b5843bd7!8m2!3d10.3555207!4d107.0896073!16s%2Fg%2F11gdq1m8fb!19sChIJNwFdVN1vdTER1zuEtenkr9Q?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJMa9MuXFvdTER2AKfn33by3U,Sơn Đăng Cafe,,,253,3.2,"Name: Lightroom Coffee
Link: https://www.google.com/maps/search/Lightroom+Coffee/@10.3369424,107.072302?authuser=0&hl=vi&entry=ttu
Reviews: 719 reviews

Name: Cafe Hải Đăng Xưa
Link: https://www.google.com/maps/search/Cafe+H%E1%BA%A3i+%C4%90%C4%83ng+X%C6%B0a/@10.3383898,107.0765978?authuser=0&hl=vi&entry=ttu
Reviews: 291 reviews

Name: The View Hải Đăng
Link: https://www.google.com/maps/search/The+View+H%E1%BA%A3i+%C4%90%C4%83ng/@10.339968500000001,107.0743088?authuser=0&hl=vi&entry=ttu
Reviews: 204 reviews

Name: Moutain Light
Link: https://www.google.com/maps/search/Moutain+Light/@10.3353672,107.0789552?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews",,,,Sơn Đăng Cafe (Chủ sở hữu),https://www.google.com/maps/contrib/100292447393751410043,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw1lDl6kCpelWfW1r8cEXfrRPTlmTrtYF3wevsy8EfW-kE_Ob7y7DINv59FbbKuTsoPdwro7EO8FA3D6ZlcE41RIWDhBdl3sblesDRpA0OsYEhxLdKzcqZmtl18b3wqDMNK8oevaVsA-utn=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"28A Hải Đăng, Phường, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/S%C6%A1n+%C4%90%C4%83ng+Cafe/data=!4m7!3m6!1s0x31756f71b94caf31:0x75cbdb7d9f9f02d8!8m2!3d10.3353781!4d107.0789398!16s%2Fg%2F11rpq767dz!19sChIJMa9MuXFvdTER2AKfn33by3U?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJ_bTs0ZRvdTERjAXFRxORMzo,Cafe Vũng Tàu,,,8,4,"Name: Cà Phê Võng
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+V%C3%B5ng/@10.3234287,107.0839893?authuser=0&hl=vi&entry=ttu
Reviews: 28 reviews

Name: GH Cafe
Link: https://www.google.com/maps/search/GH+Cafe/@10.363584,107.0927744?authuser=0&hl=vi&entry=ttu
Reviews: 15 reviews

Name: Phòng Trà Vũng Tàu
Link: https://www.google.com/maps/search/Ph%C3%B2ng+Tr%C3%A0+V%C5%A9ng+T%C3%A0u/@10.368155,107.10589399999999?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews

Name: CafeVõngTrênLầu
Link: https://www.google.com/maps/search/CafeV%C3%B5ngTr%C3%AAnL%E1%BA%A7u/@10.357596299999999,107.0998111?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews

Name: Quán cà phê
Link: https://www.google.com/maps/search/Qu%C3%A1n+c%C3%A0+ph%C3%AA/@10.359335399999999,107.09648779999999?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,,1,Cafe Vũng Tàu (Chủ sở hữu),https://www.google.com/maps/contrib/100832382793092096350,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx2JFvWt06m2S_iyFv3gzhBfcIt8I0olbb8n9TYPVFrspufBWZP49dmRrDXrnmIl1ixHIKD4DMJurnJO0JqmWIHQIidC0UsxC-H9OJQXWHb-_05YXE702QhUGs_CJgT7JVa-i8haqa_3dWX=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"460 Nguyễn An Ninh, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Cafe+V%C5%A9ng+T%C3%A0u/data=!4m7!3m6!1s0x31756f94d1ecb4fd:0x3a33911347c5058c!8m2!3d10.3622537!4d107.094738!16s%2Fg%2F11khd4btc2!19sChIJ_bTs0ZRvdTERjAXFRxORMzo?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJjZFHMABvdTER1abdFOOgIhE,Trung Nguyên Legend Café,,,459,4.3,"Name: Coffee Sea & Sun 1
Link: https://www.google.com/maps/search/Coffee+Sea+%26+Sun+1/@10.3554908,107.06123989999999?authuser=0&hl=vi&entry=ttu
Reviews: 989 reviews

Name: Trung Nguyên E-Coffee
Link: https://www.google.com/maps/search/Trung+Nguy%C3%AAn+E-Coffee/@10.3611416,107.0880565?authuser=0&hl=vi&entry=ttu
Reviews: 90 reviews

Name: Trung Nguyên E-coffee
Link: https://www.google.com/maps/search/Trung+Nguy%C3%AAn+E-coffee/@10.3749214,107.1099928?authuser=0&hl=vi&entry=ttu
Reviews: 18 reviews

Name: Cà phê 65
Link: https://www.google.com/maps/search/C%C3%A0+ph%C3%AA+65/@10.3677408,107.0625649?authuser=0&hl=vi&entry=ttu
Reviews: 5 reviews

Name: Cà phê Võng
Link: https://www.google.com/maps/search/C%C3%A0+ph%C3%AA+V%C3%B5ng/@10.3681667,107.0623269?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews",https://trungnguyenlegend.com/,0254 3551 199,1,Trung Nguyên Legend Café (Chủ sở hữu),https://www.google.com/maps/contrib/107755515007134519468,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw-EQU4jTgHdfayPXY5JHGFJ8uIV6ZRpwzTlgGfWiVPHdrH0aQhA873I_QDb5yLU-tfYaQpHiNd0b06PMJaIXd_kDoGSkovtc-_DNYZvHIvaWNQtxlUOfurxjj_M2jbdvxL8shf42vh7v8=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"99 Trần Phú, Phường 5, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Trung+Nguy%C3%AAn+Legend+Caf%C3%A9/data=!4m7!3m6!1s0x31756f003047918d:0x1122a0e314dda6d5!8m2!3d10.3697626!4d107.0604385!16s%2Fg%2F11wg93rpp6!19sChIJjZFHMABvdTER1abdFOOgIhE?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
